,User id,Club,Genre,Age,Zone géographique,Occupation,Sport,Film,Interactions en ligne,Revenu,Permis de conduire,Motorisé,Que faites vous pendant votre temps libre?,Vous aimez les jeux videos?,vous préférez quelles marques,Que fais tu pendant ton temps libre?,En général quel type d'information as tu besoin?,"Plus globalement, as-tu des projets personnels ?",T’intéresses tu à la politique ?,Vois-tu un intérêt à voter ?,"D’après toi, qu’est-ce qui manque le plus aux jeunes de ton âge?",Vous disposez (plusieurs réponses possible),vous êtes ,combien de voitures disposez vous dans votre famille,j'habite?,Pour me déplacer je prends ,As-tu accès à internet facilement?
2786,6235c4f6a92c39001fd2e005,tunis,homme,entre 25 34 an,tunis,,,science fiction,facebook tik tok instagram autre,inferieur 400 dtn mois,,false,autre,non,nike lacoste bos prada,tvjeux vidéos internet,etudesformations offres demploi métiers vie pratique transport horaires d’ouverture différentes structure,voyage,false,false,transport espaces jeunes sécurité structure sportives autre,aucun,locataire,aucune,,voiture,false
2787,6210d76abdc1d6001edcc02d,,,moins 18 an,tunis,,,action,facebook,plus der 5000 dtn mois,false,false,activités sportives,oui,nike lacoste bos prada,activités sportives,etudesformations,voyage,false,false,évènements culturels,machine a laver automatique,,,"chez, parent",,false
2788,62c716e1f3f54c00293502cc,,,moins 18 an,tunis,,,romantique,,plus der 5000 dtn mois,,false,sortie entre amis,oui,chanel saint laurent dior louis vuitton,activités sportives,,voyage,false,false,évènements culturels,machine a laver automatique,locataire,1,,bus,
2789,62c46527320843002addf8fe,sahel,homme,entre 18 24 an,mahdia,,football,action,facebook,plus der 5000 dtn mois,,false,activités sportives,oui,chanel saint laurent dior louis vuitton,internet,sport losirs,voyage,false,false,espaces jeunes,machine a laver automatique,propiétaire,aucune,"chez, parent",autre,
2790,62066572807e1a0020356fa0,,homme,,,,,,tik tok snapshat,entre 1800 3000 dtn mois,false,true,internet,,,internet,etudesformations,projet detudes,true,true,transport,climatiseur,propiétaire,1,,metro,
2791,62092b0169ce2d0020d1083b,"club, africain",,entre 18 24 an,tunis,,football,action,facebook,plus der 5000 dtn mois,,true,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,voyage,true,false,évènements culturels,machine a laver automatique,locataire,aucune,,,true
2792,62069c4ab8dde6001f571e03,"club, africain",homme,entre 25 34 an,medenine,salariée,football,action,facebook,entre 1200 1800 dtn mois,true,true,activités sportives,non,nike lacoste bos prada,internet,autre,projet professionnel,false,false,autre,machine a laver automatique,propiétaire,aucune,"chez, parent",,
2793,621637520cd88c0020de030b,tunis,homme,entre 18 24 an,tunis,,football,action,facebook,plus der 5000 dtn mois,true,true,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,voyage,false,true,évènements culturels,machine a laver automatique,propiétaire,aucune,,bus,
2794,621b678ca2acb3001fb42256,,homme,entre 25 34 an,sousse,,,action,instagram,entre 400 650 dtn mois,,false,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,voyage,false,false,évènements culturels,machine a laver semi automatique,locataire,1,,,
2795,6237a6ebaf93ec0020cccd41,,femme,moins 18 an,tunis,lycée,,horreur,facebook instagram tik tok autre,entre 1000 1800 dtn mois,,true,activités sportives tvjeux vidéos internet sortie entre amis lecture autre,oui,chanel saint laurent dior louis vuitton,activités sportives,autre,voyage,true,true,autre,climatiseur,propiétaire,1,"chez, parent",,true
2796,622ca997af93ec0020c7637c,tunis,homme,,sfax,,football,action,facebook instagram,inferieur 400 dtn mois,true,false,tvjeux vidéos,oui,nike lacoste bos prada,tvjeux vidéos internet sortie entre amis,projets létranger voyage études emplois métiers offres demploi,projet detudes,true,false,instance donner avis structure sportives évènements culturels,machine a laver semi automatique,locataire,aucune,,,true
2797,6213f71e8f081f001ff5b6cf,tunis,homme,,tunis,luniversité,football,action,facebook instagram,entre 1200 1800 dtn mois,true,false,activités sportives,oui,nike lacoste bos prada,internet,offres demploi etudesformations,projet detudes,true,true,évènements culturels espaces jeunes,machine a laver automatique,propiétaire,aucune,"chez, parent",metro,true
2798,62839e5e9d6323002b8e5b41,tunis,homme,entre 25 34 an,tunis,,gymnastique,comédie,tik tok facebook instagram,entre 400 650 dtn mois,true,false,tvjeux vidéos internet,oui,nike lacoste bos prada,activités sportives tvjeux vidéos internet,etudesformations,voyage,false,false,transport,machine a laver semi automatique,propiétaire,2,,"bus, metro",
2799,623cc7876d818c001e390ac8,sahel,homme,entre 18 24 an,tunis,luniversité,,romantique,facebook instagram,plus der 5000 dtn mois,false,false,activités sportives,oui,nike lacoste bos prada,activités sportives,projets létranger voyage études emplois,projet particulier,false,false,espaces jeunes,congélateur hors celui réfrigérateur,locataire,aucune,appartement,autre,
2800,623af347af93ec0020cdc48f,"club, africain",homme,entre 25 34 an,medenine,,,action,facebook,entre 3000 5000 dtn mois,,false,internet,oui,nike lacoste bos prada,activités associatives,offres demploi,projet particulier,true,true,évènements culturels,machine a laver automatique,propiétaire,1,"chez, parent",,true
2801,62065445b8dde6001f567759,sahel,homme,entre 18 24 an,sousse,,football,horreur,facebook instagram tik tok,plus der 5000 dtn mois,,false,activités sportives,oui,nike lacoste bos prada,activités sportives,etudesformations,projet detudes projet professionnel,false,false,transport,machine a laver semi automatique,propiétaire,aucune,"chez, parent",bus,
2802,620d421da12e7b002ab1a4d9,,,entre 18 24 an,tunis,lycée,football,action,facebook,inferieur 400 dtn mois,false,false,tvjeux vidéos,oui,nike lacoste bos prada,activités sportives,etudesformations,projet detudes,false,false,évènements culturels,machine a laver semi automatique,locataire,2,,,
2803,62e03bda91cdeb001fa931fc,,,moins 18 an,tunis,,,action,instagram,plus der 5000 dtn mois,,true,lecture,oui,chanel saint laurent dior louis vuitton,activités associatives,etudesformations,voyage,true,true,évènements culturels,machine a laver automatique,locataire,1,,,
2804,629fc5a0c4e208001f8d738b,"club, africain",,,tunis,,football,action,facebook,plus der 5000 dtn mois,,true,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,voyage,true,true,évènements culturels,machine a laver semi automatique,locataire,aucune,,,
2805,62114dc80cd88c0020dbc552,"club, africain",homme,,mahdia,,football,action,facebook,inferieur 400 dtn mois,false,false,activités sportives,non,nike lacoste bos prada,activités sportives,etudesformations,voyage,false,false,évènements culturels,aucun,propiétaire,aucune,"chez, parent",bus,false
2806,6208383dacad62002a5f9fba,,homme,entre 18 24 an,tunis,,,action,autre,entre 3000 5000 dtn mois,false,true,activités sportives,oui,nike lacoste bos prada,internet,autre,voyage,false,false,autre,machine a laver automatique,locataire,aucune,,,
2807,62056edc807e1a002034996d,,femme,,tunis,,,science fiction,facebook instagram,inferieur 400 dtn mois,false,false,internet,non,nike lacoste bos prada,activités associatives,offres demploi,voyage,false,false,sécurité,aucun,locataire,2,"chez, parent",taxi,true
2808,62e9223c8a48ff001ef7792a,sahel,homme,moins 18 an,gafsa,lycée,football,action,facebook tik tok,entre 3000 5000 dtn mois,true,true,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,voyage projet detudes,false,false,transport,machine a laver semi automatique,locataire,1,"chez, parent",,false
2809,621548ee0cd88c0020ddcee9,"club, africain",,entre 18 24 an,nabeul,,football,science fiction,facebook,entre 650 1200 dtn mois,false,false,internet tvjeux vidéos autre,oui,chanel saint laurent dior louis vuitton,activités sportives tvjeux vidéos internet,projets létranger voyage études emplois autre,voyage projet detudes projet professionnel projet humanitaire carritatif,false,false,transport,aucun,propiétaire,aucune,,bus,false
2810,62067096b8dde6001f56d100,,,,tunis,lycée,,horreur,facebook,entre 1800 3000 dtn mois,false,false,activités associatives,oui,chanel saint laurent dior louis vuitton,activités sportives,offres demploi etudesformations métiers,voyage,false,false,évènements culturels,lave vaisselle,locataire,1,,,
2811,62cd4a28d590dc001ff1f95b,"club, africain",,entre 18 24 an,tunis,,,action,facebook instagram tik tok,plus der 5000 dtn mois,true,true,activités associatives,oui,chanel saint laurent dior louis vuitton,tvjeux vidéos,sport losirs,voyage,true,false,transport,machine a laver automatique,locataire,aucune,,bus,true
2812,621b4e4b8f081f001ff91f95,"c, sfaxien",femme,entre 18 24 an,sfax,,,horreur,instagram facebook tik tok,entre 1000 1800 dtn mois,false,false,internet,non,chanel saint laurent dior louis vuitton,internet,etudesformations métiers projets létranger voyage études emplois,voyage,true,true,espaces jeunes,machine a laver automatique,propiétaire,aucune,"chez, parent",taxi,true
2813,62de86f0d590dc001f01e32d,"club, africain",homme,moins 18 an,jendouba,collège,football,,facebook,entre 400 650 dtn mois,false,false,activités sportives,,,activités sportives,sport losirs,projet professionnel,false,false,évènements culturels transport,lave vaisselle,locataire,2,,,false
2814,62bf59f05c28b4001f51864c,"c, sfaxien",homme,entre 18 24 an,tunis,luniversité,football,science fiction,,inferieur 400 dtn mois,false,false,activités sportives,non,chanel saint laurent dior louis vuitton,activités sportives,,,false,false,,machine a laver automatique,propiétaire,1,"chez, parent",,false
2815,62081811776c6c002ab7df4a,"club, africain",femme,entre 18 24 an,,,football,horreur,facebook instagram,entre 400 650 dtn mois,,true,activités associatives,oui,chanel saint laurent dior louis vuitton,sortie entre amis internet tvjeux vidéos,métiers etudesformations,projet particulier,false,true,transport espaces jeunes,machine a laver automatique,propiétaire,aucune,,,
2816,6271d127424b7100208d4c83,tunis,homme,entre 25 34 an,tunis,salariée,,policier,facebook instagram tik tok autre,entre 1200 1800 dtn mois,true,true,activités sportives sortie entre amis internet tvjeux vidéos,oui,nike lacoste bos prada,tvjeux vidéos internet sortie entre amis,etudesformations offres demploi vie pratique transport horaires d’ouverture différentes structure santé logement projets létranger voyage études emplois,projet professionnel voyage,false,true,transport espaces jeunes lieux où s’informer lieux où demander conseils,chauffage central,locataire,1,autre,voiture,true
2817,628954aee14498002b663ac0,"club, africain",homme,moins 18 an,gabes,,football,action,facebook,entre 650 1200 dtn mois,false,false,tvjeux vidéos,oui,chanel saint laurent dior louis vuitton,tvjeux vidéos,etudesformations,projet detudes,false,false,transport,climatiseur,propiétaire,1,"chez, parent",bus,
2818,620fa27d4413240020f1709f,,,moins 18 an,tunis,collège,football,action,tik tok,plus der 5000 dtn mois,,false,internet,oui,chanel saint laurent dior louis vuitton,tvjeux vidéos,métiers,projet professionnel,true,false,espaces jeunes,machine a laver automatique,locataire,1,"chez, parent",bus,true
2819,6291ad35da298a002a09ddae,,,,tunis,,,policier,autre snapshat,inferieur 400 dtn mois,false,false,tvjeux vidéos,non,nike lacoste bos prada,activités sportives,vie pratique transport horaires d’ouverture différentes structure logement,voyage,false,false,autre,chauffage central,locataire,aucune,,,false
2820,62925f1c4346ed002a1355a4,"club, africain",homme,moins 18 an,tunis,lycée,football,action,facebook,inferieur 400 dtn mois,false,true,activités sportives,oui,nike lacoste bos prada,activités sportives,métiers,voyage,true,false,évènements culturels,lave vaisselle,propiétaire,aucune,"chez, parent",,true
2821,621641fd4413240020f4d518,,homme,entre 18 24 an,medenine,luniversité,,comédie,facebook instagram,inferieur 400 dtn mois,true,false,sortie entre amis lecture internet,oui,nike lacoste bos prada,lecture sortie entre amis,etudesformations offres demploi projets létranger voyage études emplois,projet detudes,false,true,lieux où s’informer lieux où demander conseils,climatiseur,locataire,aucune,"chez, parent",,false
2822,62c7e681eb9cc7002a081747,tunis,femme,,nabeul,lycée,,policier,facebook instagram tik tok,plus der 5000 dtn mois,,true,activités sportives internet tvjeux vidéos,oui,nike lacoste bos prada,tvjeux vidéos,etudesformations,voyage,true,false,structure sportives,machine a laver automatique,locataire,1,"chez, parent",voiture,
2823,62080f3e776c6c002ab7912f,sahel,homme,,sousse,,football,policier,facebook,entre 1000 1800 dtn mois,,false,activités sportives tvjeux vidéos internet,oui,nike lacoste bos prada,tvjeux vidéos activités sportives,autre etudesformations,voyage,false,false,transport,climatiseur,locataire,aucune,"chez, parent",,false
2824,6239a718584c64001f49283d,"c, sfaxien",homme,entre 18 24 an,sfax,recherche dun emploi,volleyball,action,facebook instagram tik tok,entre 1000 1800 dtn mois,,false,internet autre activités associatives,oui,nike lacoste bos prada,internet sortie entre amis,métiers,voyage,true,false,structure sportives espaces jeunes,climatiseur,propiétaire,aucune,"chez, parent",taxi,true
2825,623a3cb3eeb5ca0020ef6c85,"club, africain",homme,,mahdia,,football,science fiction,facebook,plus der 5000 dtn mois,,true,tvjeux vidéos,oui,nike lacoste bos prada,activités sportives tvjeux vidéos,offres demploi etudesformations métiers,voyage,true,true,transport,chauffage central,locataire,plus 2,"chez, parent",,
2826,6210988f0cd88c0020db596f,tunis,homme,,tunis,luniversité,football,horreur,autre,plus der 5000 dtn mois,false,false,tvjeux vidéos,oui,chanel saint laurent dior louis vuitton,internet tvjeux vidéos,offres demploi,projet detudes,false,false,transport,machine a laver automatique,propiétaire,1,,bus,false
2827,62daf7e8c2deb7001f280157,,homme,,jendouba,,,action,facebook instagram snapshat,plus der 5000 dtn mois,false,true,activités sportives,oui,chanel saint laurent dior louis vuitton,tvjeux vidéos,etudesformations,voyage,true,false,transport,lave vaisselle,locataire,1,,,
2828,6208ed1eca15d4001ff2f5bc,,homme,entre 18 24 an,sidi bouzid,luniversité,,action,snapshat,plus der 5000 dtn mois,false,true,activités associatives,non,nike lacoste bos prada,tvjeux vidéos,offres demploi,projet detudes,false,false,espaces jeunes,machine a laver automatique,locataire,1,,,false
2829,6258366f44aeab002069a421,tunis,homme,moins 18 an,tunis,,,action,facebook,entre 650 1200 dtn mois,false,false,activités sportives tvjeux vidéos internet sortie entre amis,oui,nike lacoste bos prada,internet activités sportives tvjeux vidéos,sport losirs,voyage projet humanitaire carritatif,true,true,évènements culturels espaces jeunes structure sportives lieux où s’informer lieux où demander conseils sécurité instance donner avis transport,chauffage central,locataire,aucune,"chez, parent",taxi,false
2830,6210f180619553001f570b04,tunis,femme,moins 18 an,sidi bouzid,collège,,romantique,facebook,inferieur 400 dtn mois,,false,internet,oui,chanel saint laurent dior louis vuitton,internet,etudesformations,voyage,true,true,sécurité,aucun,locataire,aucune,"chez, parent",autre,true
2831,62091f4c031a4600201f987f,,homme,entre 18 24 an,jendouba,,,action,facebook,plus der 5000 dtn mois,false,true,tvjeux vidéos,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,voyage,false,false,transport,machine a laver automatique,propiétaire,1,foyer,bus,false
